year,region_type,region_year_spec,region_id,region_level,detection_sequencing_lq
483,2020,NUTS,2016,AT312,3,0.0
484,2020,NUTS,2016,AT323,3,0.0
485,2020,NUTS,2016,AT332,3,0.0
486,2020,NUTS,2016,BE100,3,0.0
487,2020,NUTS,2016,BE211,3,0.0
488,2020,NUTS,2016,BE212,3,0.0
489,2020,NUTS,2016,BE213,3,0.0
490,2020,NUTS,2016,BE221,3,0.0
491,2020,NUTS,2016,BE234,3,1.65
492,2020,NUTS,2016,BE241,3,0.0
493,2020,NUTS,2016,BE242,3,0.0
494,2020,NUTS,2016,BE251,3,0.0
495,2020,NUTS,2016,BE254,3,0.0
496,2020,NUTS,2016,BE255,3,0.0
497,2020,NUTS,2016,BE310,3,0.0
498,2020,NUTS,2016,BE323,3,0.0
499,2020,NUTS,2016,BE332,3,6.16
500,2020,NUTS,2016,BE352,3,0.0
501,2020,NUTS,2016,BG314,3,0.0
502,2020,NUTS,2016,BG321,3,0.0
503,2020,NUTS,2016,BG323,3,0.0
504,2020,NUTS,2016,BG331,3,0.0
505,2020,NUTS,2016,BG344,3,0.0
506,2020,NUTS,2016,BG411,3,0.0
507,2020,NUTS,2016,BG413,3,0.0
508,2020,NUTS,2016,BG421,3,0.0
509,2020,NUTS,2016,CH011,3,4.53
510,2020,NUTS,2016,CH012,3,0.0
511,2020,NUTS,2016,CH013,3,3.92
512,2020,NUTS,2016,CH021,3,0.0
513,2020,NUTS,2016,CH022,3,0.0
514,2020,NUTS,2016,CH023,3,0.0
515,2020,NUTS,2016,CH024,3,0.0
516,2020,NUTS,2016,CH025,3,0.0
517,2020,NUTS,2016,CH031,3,2.77
518,2020,NUTS,2016,CH033,3,0.0
519,2020,NUTS,2016,CH040,3,0.98
520,2020,NUTS,2016,CH055,3,0.0
521,2020,NUTS,2016,CH061,3,0.0
522,2020,NUTS,2016,CH070,3,0.0
523,2020,NUTS,2016,CY000,3,2.63
524,2020,NUTS,2016,CZ010,3,0.0
525,2020,NUTS,2016,CZ020,3,0.0
526,2020,NUTS,2016,CZ031,3,0.0
527,2020,NUTS,2016,CZ032,3,0.0
528,2020,NUTS,2016,CZ042,3,0.0
529,2020,NUTS,2016,CZ051,3,0.0
530,2020,NUTS,2016,CZ052,3,0.0
531,2020,NUTS,2016,CZ053,3,0.0
532,2020,NUTS,2016,CZ064,3,0.0
533,2020,NUTS,2016,CZ071,3,0.0
534,2020,NUTS,2016,CZ072,3,0.0
535,2020,NUTS,2016,CZ080,3,0.0
536,2020,NUTS,2016,DE111,3,0.0
537,2020,NUTS,2016,DE113,3,0.0
538,2020,NUTS,2016,DE117,3,0.0
539,2020,NUTS,2016,DE122,3,0.0
540,2020,NUTS,2016,DE125,3,0.0
541,2020,NUTS,2016,DE126,3,0.0
542,2020,NUTS,2016,DE129,3,0.0
543,2020,NUTS,2016,DE131,3,2.14
544,2020,NUTS,2016,DE134,3,0.0
545,2020,NUTS,2016,DE136,3,0.0
546,2020,NUTS,2016,DE138,3,0.0
547,2020,NUTS,2016,DE141,3,0.0
548,2020,NUTS,2016,DE142,3,0.0
549,2020,NUTS,2016,DE144,3,0.0
550,2020,NUTS,2016,DE148,3,0.0
551,2020,NUTS,2016,DE212,3,1.09
552,2020,NUTS,2016,DE219,3,0.0
553,2020,NUTS,2016,DE21B,3,0.0
554,2020,NUTS,2016,DE21H,3,0.0
555,2020,NUTS,2016,DE222,3,0.0
556,2020,NUTS,2016,DE232,3,5.25
557,2020,NUTS,2016,DE241,3,0.0
558,2020,NUTS,2016,DE242,3,0.0
559,2020,NUTS,2016,DE243,3,0.0
560,2020,NUTS,2016,DE252,3,0.0
561,2020,NUTS,2016,DE254,3,0.0
562,2020,NUTS,2016,DE263,3,0.0
563,2020,NUTS,2016,DE271,3,0.0
564,2020,NUTS,2016,DE300,3,0.47
565,2020,NUTS,2016,DE402,3,0.0
566,2020,NUTS,2016,DE403,3,0.0
567,2020,NUTS,2016,DE404,3,0.0
568,2020,NUTS,2016,DE406,3,0.0
569,2020,NUTS,2016,DE501,3,0.0
570,2020,NUTS,2016,DE502,3,0.0
571,2020,NUTS,2016,DE600,3,0.0
572,2020,NUTS,2016,DE711,3,0.0
573,2020,NUTS,2016,DE712,3,4.75
574,2020,NUTS,2016,DE714,3,0.0
575,2020,NUTS,2016,DE715,3,0.0
576,2020,NUTS,2016,DE718,3,0.0
577,2020,NUTS,2016,DE71C,3,0.0
578,2020,NUTS,2016,DE721,3,0.0
579,2020,NUTS,2016,DE724,3,0.0
580,2020,NUTS,2016,DE731,3,0.0
581,2020,NUTS,2016,DE732,3,0.0
582,2020,NUTS,2016,DE803,3,0.0
583,2020,NUTS,2016,DE80N,3,0.0
584,2020,NUTS,2016,DE911,3,0.0
585,2020,NUTS,2016,DE916,3,0.0
586,2020,NUTS,2016,DE91B,3,0.0
587,2020,NUTS,2016,DE91C,3,0.0
588,2020,NUTS,2016,DE925,3,0.0
589,2020,NUTS,2016,DE926,3,0.0
590,2020,NUTS,2016,DE929,3,0.0
591,2020,NUTS,2016,DE943,3,0.0
592,2020,NUTS,2016,DE94E,3,0.0
593,2020,NUTS,2016,DE94F,3,0.0
594,2020,NUTS,2016,DEA13,3,0.0
595,2020,NUTS,2016,DEA1A,3,0.0
596,2020,NUTS,2016,DEA1B,3,0.0
597,2020,NUTS,2016,DEA1D,3,0.0
598,2020,NUTS,2016,DEA22,3,4.9
599,2020,NUTS,2016,DEA23,3,2.68
600,2020,NUTS,2016,DEA26,3,0.0
601,2020,NUTS,2016,DEA27,3,0.0
602,2020,NUTS,2016,DEA2B,3,0.0
603,2020,NUTS,2016,DEA2C,3,0.0
604,2020,NUTS,2016,DEA2D,3,0.0
605,2020,NUTS,2016,DEA33,3,0.0
606,2020,NUTS,2016,DEA41,3,0.0
607,2020,NUTS,2016,DEA45,3,0.0
608,2020,NUTS,2016,DEA47,3,0.0
609,2020,NUTS,2016,DEA51,3,0.0
610,2020,NUTS,2016,DEA52,3,0.0
611,2020,NUTS,2016,DEA56,3,18.55
612,2020,NUTS,2016,DEA5A,3,0.0
613,2020,NUTS,2016,DEA5C,3,0.0
614,2020,NUTS,2016,DEB11,3,0.0
615,2020,NUTS,2016,DEB17,3,0.0
616,2020,NUTS,2016,DEB21,3,0.0
617,2020,NUTS,2016,DEB32,3,0.0
618,2020,NUTS,2016,DEB33,3,0.0
619,2020,NUTS,2016,DEB35,3,0.0
620,2020,NUTS,2016,DEB38,3,0.0
621,2020,NUTS,2016,DEB3F,3,231.88
622,2020,NUTS,2016,DEC01,3,0.0
623,2020,NUTS,2016,DED21,3,0.0
624,2020,NUTS,2016,DED41,3,0.0
625,2020,NUTS,2016,DED43,3,0.0
626,2020,NUTS,2016,DED51,3,7.3
627,2020,NUTS,2016,DEE02,3,0.0
628,2020,NUTS,2016,DEE03,3,0.0
629,2020,NUTS,2016,DEE09,3,0.0
630,2020,NUTS,2016,DEF01,3,0.0
631,2020,NUTS,2016,DEF02,3,0.0
632,2020,NUTS,2016,DEF03,3,0.0
633,2020,NUTS,2016,DEF0A,3,0.0
634,2020,NUTS,2016,DEG01,3,0.0
635,2020,NUTS,2016,DEG03,3,0.0
636,2020,NUTS,2016,DEG05,3,0.0
637,2020,NUTS,2016,DEG07,3,0.0
638,2020,NUTS,2016,DK011,3,0.0
639,2020,NUTS,2016,DK012,3,0.0
640,2020,NUTS,2016,DK013,3,0.0
641,2020,NUTS,2016,DK021,3,0.0
642,2020,NUTS,2016,DK022,3,0.0
643,2020,NUTS,2016,DK031,3,0.0
644,2020,NUTS,2016,DK032,3,0.0
645,2020,NUTS,2016,DK042,3,0.0
646,2020,NUTS,2016,DK050,3,0.0
647,2020,NUTS,2016,EE001,3,0.0
648,2020,NUTS,2016,EE008,3,0.0
649,2020,NUTS,2016,EL301,3,0.0
650,2020,NUTS,2016,EL302,3,0.0
651,2020,NUTS,2016,EL303,3,1.14
652,2020,NUTS,2016,EL305,3,0.0
653,2020,NUTS,2016,EL411,3,0.0
654,2020,NUTS,2016,EL431,3,0.0
655,2020,NUTS,2016,EL433,3,0.0
656,2020,NUTS,2016,EL434,3,0.0
657,2020,NUTS,2016,EL512,3,0.0
658,2020,NUTS,2016,EL522,3,0.0
659,2020,NUTS,2016,EL531,3,0.0
660,2020,NUTS,2016,EL543,3,0.0
661,2020,NUTS,2016,EL613,3,0.0
662,2020,NUTS,2016,EL632,3,0.0
663,2020,NUTS,2016,EL651,3,0.0
664,2020,NUTS,2016,ES111,3,8.33
665,2020,NUTS,2016,ES114,3,11.31
666,2020,NUTS,2016,ES120,3,0.0
667,2020,NUTS,2016,ES211,3,0.0
668,2020,NUTS,2016,ES212,3,0.0
669,2020,NUTS,2016,ES213,3,0.0
670,2020,NUTS,2016,ES220,3,0.0
671,2020,NUTS,2016,ES230,3,0.0
672,2020,NUTS,2016,ES243,3,0.0
673,2020,NUTS,2016,ES300,3,0.91
674,2020,NUTS,2016,ES412,3,0.0
675,2020,NUTS,2016,ES413,3,0.0
676,2020,NUTS,2016,ES415,3,0.0
677,2020,NUTS,2016,ES416,3,0.0
678,2020,NUTS,2016,ES418,3,0.0
679,2020,NUTS,2016,ES421,3,0.0
680,2020,NUTS,2016,ES431,3,0.0
681,2020,NUTS,2016,ES432,3,0.0
682,2020,NUTS,2016,ES511,3,0.55
683,2020,NUTS,2016,ES512,3,0.0
684,2020,NUTS,2016,ES513,3,0.0
685,2020,NUTS,2016,ES514,3,0.0
686,2020,NUTS,2016,ES521,3,0.0
687,2020,NUTS,2016,ES522,3,0.0
688,2020,NUTS,2016,ES523,3,3.41
689,2020,NUTS,2016,ES532,3,0.0
690,2020,NUTS,2016,ES614,3,0.0
691,2020,NUTS,2016,ES615,3,0.0
692,2020,NUTS,2016,ES616,3,0.0
693,2020,NUTS,2016,ES617,3,0.0
694,2020,NUTS,2016,ES618,3,0.0
695,2020,NUTS,2016,ES620,3,0.0
696,2020,NUTS,2016,ES705,3,0.0
697,2020,NUTS,2016,ES709,3,6.21
698,2020,NUTS,2016,FI193,3,0.0
699,2020,NUTS,2016,FI194,3,0.0
700,2020,NUTS,2016,FI195,3,0.0
701,2020,NUTS,2016,FI196,3,0.0
702,2020,NUTS,2016,FI197,3,0.0
703,2020,NUTS,2016,FI1B1,3,1.33
704,2020,NUTS,2016,FI1C1,3,0.0
705,2020,NUTS,2016,FI1C5,3,0.0
706,2020,NUTS,2016,FI1D2,3,0.0
707,2020,NUTS,2016,FI1D5,3,0.0
708,2020,NUTS,2016,FI1D7,3,0.0
709,2020,NUTS,2016,FI1D9,3,0.0
710,2020,NUTS,2016,FR101,3,2.55
711,2020,NUTS,2016,FR102,3,0.0
712,2020,NUTS,2016,FR103,3,3.12
713,2020,NUTS,2016,FR104,3,1.47
714,2020,NUTS,2016,FR105,3,0.0
715,2020,NUTS,2016,FR107,3,0.0
716,2020,NUTS,2016,FR108,3,0.0
717,2020,NUTS,2016,FRB04,3,0.0
718,2020,NUTS,2016,FRB06,3,0.0
719,2020,NUTS,2016,FRC11,3,0.0
720,2020,NUTS,2016,FRC21,3,0.0
721,2020,NUTS,2016,FRD11,3,0.0
722,2020,NUTS,2016,FRD22,3,0.0
723,2020,NUTS,2016,FRE11,3,0.0
724,2020,NUTS,2016,FRE12,3,0.0
725,2020,NUTS,2016,FRE22,3,0.0
726,2020,NUTS,2016,FRE23,3,0.0
727,2020,NUTS,2016,FRF11,3,2.78
728,2020,NUTS,2016,FRF12,3,0.0
729,2020,NUTS,2016,FRF22,3,0.0
730,2020,NUTS,2016,FRF23,3,0.0
731,2020,NUTS,2016,FRF31,3,0.0
732,2020,NUTS,2016,FRF33,3,0.0
733,2020,NUTS,2016,FRG01,3,0.0
734,2020,NUTS,2016,FRG02,3,0.0
735,2020,NUTS,2016,FRG04,3,0.0
736,2020,NUTS,2016,FRH02,3,0.0
737,2020,NUTS,2016,FRH03,3,0.0
738,2020,NUTS,2016,FRH04,3,0.0
739,2020,NUTS,2016,FRI12,3,0.0
740,2020,NUTS,2016,FRI13,3,0.0
741,2020,NUTS,2016,FRI23,3,0.0
742,2020,NUTS,2016,FRI32,3,0.0
743,2020,NUTS,2016,FRI34,3,0.0
744,2020,NUTS,2016,FRJ12,3,0.0
745,2020,NUTS,2016,FRJ13,3,0.0
746,2020,NUTS,2016,FRJ15,3,0.0
747,2020,NUTS,2016,FRJ23,3,0.0
748,2020,NUTS,2016,FRJ27,3,0.0
749,2020,NUTS,2016,FRK24,3,0.0
750,2020,NUTS,2016,FRK25,3,0.0
751,2020,NUTS,2016,FRK26,3,2.19
752,2020,NUTS,2016,FRK27,3,0.0
753,2020,NUTS,2016,FRK28,3,0.0
754,2020,NUTS,2016,FRL03,3,0.0
755,2020,NUTS,2016,FRL04,3,0.0
756,2020,NUTS,2016,FRL05,3,0.0
757,2020,NUTS,2016,FRL06,3,0.0
758,2020,NUTS,2016,FRM02,3,0.0
759,2020,NUTS,2016,FRY10,3,0.0
760,2020,NUTS,2016,FRY30,3,0.0
761,2020,NUTS,2016,FRY40,3,0.0
762,2020,NUTS,2016,HR031,3,0.0
763,2020,NUTS,2016,HR035,3,0.0
764,2020,NUTS,2016,HR036,3,0.0
765,2020,NUTS,2016,HR037,3,0.0
766,2020,NUTS,2016,HR041,3,0.0
767,2020,NUTS,2016,HR04B,3,0.0
768,2020,NUTS,2016,HU110,3,8.64
769,2020,NUTS,2016,HU120,3,0.0
770,2020,NUTS,2016,HU213,3,0.0
771,2020,NUTS,2016,HU221,3,0.0
772,2020,NUTS,2016,HU231,3,0.0
773,2020,NUTS,2016,HU232,3,0.0
774,2020,NUTS,2016,HU311,3,0.0
775,2020,NUTS,2016,HU321,3,0.0
776,2020,NUTS,2016,HU333,3,0.0
777,2020,NUTS,2016,IE041,3,0.0
778,2020,NUTS,2016,IE042,3,0.0
779,2020,NUTS,2016,IE051,3,0.0
780,2020,NUTS,2016,IE052,3,0.0
781,2020,NUTS,2016,IE053,3,0.0
782,2020,NUTS,2016,IE061,3,0.0
783,2020,NUTS,2016,IE062,3,0.0
784,2020,NUTS,2016,IE063,3,0.0
785,2020,NUTS,2016,IS001,3,0.0
786,2020,NUTS,2016,IS002,3,0.0
787,2020,NUTS,2016,ITC11,3,0.0
788,2020,NUTS,2016,ITC12,3,0.0
789,2020,NUTS,2016,ITC16,3,0.0
790,2020,NUTS,2016,ITC18,3,0.0
791,2020,NUTS,2016,ITC33,3,0.0
792,2020,NUTS,2016,ITC41,3,0.0
793,2020,NUTS,2016,ITC42,3,0.0
794,2020,NUTS,2016,ITC46,3,0.0
795,2020,NUTS,2016,ITC47,3,2.58
796,2020,NUTS,2016,ITC48,3,1.91
797,2020,NUTS,2016,ITC4C,3,1.34
798,2020,NUTS,2016,ITF11,3,0.0
799,2020,NUTS,2016,ITF12,3,0.0
800,2020,NUTS,2016,ITF14,3,0.0
801,2020,NUTS,2016,ITF21,3,0.0
802,2020,NUTS,2016,ITF22,3,0.0
803,2020,NUTS,2016,ITF32,3,0.0
804,2020,NUTS,2016,ITF33,3,0.0
805,2020,NUTS,2016,ITF35,3,0.0
806,2020,NUTS,2016,ITF45,3,0.0
807,2020,NUTS,2016,ITF46,3,0.0
808,2020,NUTS,2016,ITF47,3,1.35
809,2020,NUTS,2016,ITF51,3,0.0
810,2020,NUTS,2016,ITF61,3,0.0
811,2020,NUTS,2016,ITF63,3,0.0
812,2020,NUTS,2016,ITF65,3,0.0
813,2020,NUTS,2016,ITG13,3,0.0
814,2020,NUTS,2016,ITG16,3,0.0
815,2020,NUTS,2016,ITG17,3,0.0
816,2020,NUTS,2016,ITG25,3,6.18
817,2020,NUTS,2016,ITG27,3,0.0
818,2020,NUTS,2016,ITH10,3,0.0
819,2020,NUTS,2016,ITH20,3,0.0
820,2020,NUTS,2016,ITH31,3,0.0
821,2020,NUTS,2016,ITH35,3,0.0
822,2020,NUTS,2016,ITH36,3,0.92
823,2020,NUTS,2016,ITH42,3,5.41
824,2020,NUTS,2016,ITH44,3,2.37
825,2020,NUTS,2016,ITH52,3,3.72
826,2020,NUTS,2016,ITH54,3,0.0
827,2020,NUTS,2016,ITH55,3,1.29
828,2020,NUTS,2016,ITH56,3,0.0
829,2020,NUTS,2016,ITI12,3,0.0
830,2020,NUTS,2016,ITI14,3,2.2
831,2020,NUTS,2016,ITI17,3,0.0
832,2020,NUTS,2016,ITI19,3,0.0
833,2020,NUTS,2016,ITI21,3,0.0
834,2020,NUTS,2016,ITI31,3,0.0
835,2020,NUTS,2016,ITI32,3,0.0
836,2020,NUTS,2016,ITI33,3,0.0
837,2020,NUTS,2016,ITI41,3,0.0
838,2020,NUTS,2016,ITI43,3,0.74
839,2020,NUTS,2016,ITI45,3,0.0
840,2020,NUTS,2016,LI000,3,0.0
841,2020,NUTS,2016,LT011,3,16.97
842,2020,NUTS,2016,LT022,3,0.0
843,2020,NUTS,2016,LT023,3,0.0
844,2020,NUTS,2016,LT026,3,0.0
845,2020,NUTS,2016,LU000,3,0.0
846,2020,NUTS,2016,LV005,3,0.0
847,2020,NUTS,2016,LV006,3,0.0
848,2020,NUTS,2016,LV009,3,0.0
849,2020,NUTS,2016,ME000,3,0.0
850,2020,NUTS,2016,MK003,3,0.0
851,2020,NUTS,2016,MK005,3,0.0
852,2020,NUTS,2016,MK006,3,0.0
853,2020,NUTS,2016,MK008,3,0.0
854,2020,NUTS,2016,MT001,3,0.0
855,2020,NUTS,2016,NL113,3,0.0
856,2020,NUTS,2016,NL124,3,0.0
857,2020,NUTS,2016,NL133,3,0.0
858,2020,NUTS,2016,NL213,3,0.0
859,2020,NUTS,2016,NL221,3,0.0
860,2020,NUTS,2016,NL226,3,0.0
861,2020,NUTS,2016,NL230,3,0.0
862,2020,NUTS,2016,NL310,3,3.36
863,2020,NUTS,2016,NL324,3,0.0
864,2020,NUTS,2016,NL329,3,0.0
865,2020,NUTS,2016,NL332,3,0.0
866,2020,NUTS,2016,NL333,3,0.0
867,2020,NUTS,2016,NL337,3,1.39
868,2020,NUTS,2016,NL33C,3,1.32
869,2020,NUTS,2016,NL411,3,0.0
870,2020,NUTS,2016,NL412,3,0.0
871,2020,NUTS,2016,NL413,3,0.0
872,2020,NUTS,2016,NL414,3,0.0
873,2020,NUTS,2016,NL423,3,2.07
874,2020,NUTS,2016,NO011,3,1.12
875,2020,NUTS,2016,NO012,3,0.0
876,2020,NUTS,2016,NO021,3,0.0
877,2020,NUTS,2016,NO022,3,0.0
878,2020,NUTS,2016,NO031,3,0.0
879,2020,NUTS,2016,NO032,3,0.0
880,2020,NUTS,2016,NO041,3,0.0
881,2020,NUTS,2016,NO042,3,0.0
882,2020,NUTS,2016,NO043,3,22.62
883,2020,NUTS,2016,NO051,3,0.0
884,2020,NUTS,2016,NO053,3,0.0
885,2020,NUTS,2016,NO060,3,3.13
886,2020,NUTS,2016,NO071,3,0.0
887,2020,NUTS,2016,NO072,3,0.0
888,2020,NUTS,2016,PL213,3,5.48
889,2020,NUTS,2016,PL224,3,0.0
890,2020,NUTS,2016,PL225,3,0.0
891,2020,NUTS,2016,PL229,3,0.0
892,2020,NUTS,2016,PL22A,3,0.0
893,2020,NUTS,2016,PL415,3,0.0
894,2020,NUTS,2016,PL424,3,0.0
895,2020,NUTS,2016,PL426,3,0.0
896,2020,NUTS,2016,PL432,3,0.0
897,2020,NUTS,2016,PL514,3,0.0
898,2020,NUTS,2016,PL524,3,0.0
899,2020,NUTS,2016,PL613,3,0.0
900,2020,NUTS,2016,PL622,3,0.0
901,2020,NUTS,2016,PL633,3,0.0
902,2020,NUTS,2016,PL711,3,0.0
903,2020,NUTS,2016,PL721,3,0.0
904,2020,NUTS,2016,PL814,3,0.0
905,2020,NUTS,2016,PL823,3,0.0
906,2020,NUTS,2016,PL841,3,0.0
907,2020,NUTS,2016,PL842,3,0.0
908,2020,NUTS,2016,PL911,3,0.0
909,2020,NUTS,2016,PL912,3,0.0
910,2020,NUTS,2016,PL913,3,0.0
911,2020,NUTS,2016,PL921,3,0.0
912,2020,NUTS,2016,PL925,3,0.0
913,2020,NUTS,2016,PT112,3,0.0
914,2020,NUTS,2016,PT119,3,0.0
915,2020,NUTS,2016,PT11A,3,0.0
916,2020,NUTS,2016,PT11D,3,0.0
917,2020,NUTS,2016,PT16D,3,0.0
918,2020,NUTS,2016,PT16E,3,0.0
919,2020,NUTS,2016,PT16G,3,0.0
920,2020,NUTS,2016,PT16H,3,0.0
921,2020,NUTS,2016,PT16J,3,0.0
922,2020,NUTS,2016,PT170,3,0.0
923,2020,NUTS,2016,PT200,3,0.0
924,2020,NUTS,2016,PT300,3,0.0
925,2020,NUTS,2016,RO111,3,0.0
926,2020,NUTS,2016,RO113,3,0.0
927,2020,NUTS,2016,RO122,3,0.0
928,2020,NUTS,2016,RO126,3,0.0
929,2020,NUTS,2016,RO213,3,0.0
930,2020,NUTS,2016,RO215,3,0.0
931,2020,NUTS,2016,RO311,3,0.0
932,2020,NUTS,2016,RO321,3,4.42
933,2020,NUTS,2016,RO322,3,0.0
934,2020,NUTS,2016,RO411,3,0.0
935,2020,NUTS,2016,RO421,3,0.0
936,2020,NUTS,2016,RO424,3,0.0
937,2020,NUTS,2016,RS110,3,0.0
938,2020,NUTS,2016,RS123,3,0.0
939,2020,NUTS,2016,RS214,3,0.0
940,2020,NUTS,2016,RS225,3,0.0
941,2020,NUTS,2016,SE110,3,1.0
942,2020,NUTS,2016,SE121,3,0.0
943,2020,NUTS,2016,SE123,3,0.0
944,2020,NUTS,2016,SE124,3,0.0
945,2020,NUTS,2016,SE125,3,0.0
